"id","serial","formula","created_at","mix_mass","film_code","machine_id","effective_width","effective_length","operator","chemist","tenant_id"
21245,"CF0316-12","N","2013-03-17",128.53,"oc100",5,1400.00,2800.00,40,41,2
21246,"CF0316-13","N","2013-03-17",128.54,"oc100",5,1100.00,3060.00,40,41,2
21247,"CF0316-14","N","2013-03-17",128.50,"oc100",5,870.00,3100.00,40,41,2
21248,"CF0316-15","N","2013-03-17",135.91,"oc100",5,1450.00,2700.00,40,41,2
21249,"CF0317-01","N","2013-03-18",107.13,"oc100",5,1100.00,2500.00,40,41,2
21250,"CF0317-02","N","2013-03-18",128.57,"oc100",5,800.00,3050.00,40,41,2
21251,"CF0317-03","N","2013-03-18",128.53,"oc100",5,1450.00,1500.00,40,41,2
21252,"CF0317-04","N","2013-03-18",128.52,"oc100",5,1100.00,3040.00,40,41,2
21253,"CF0317-05","N","2013-03-18",128.66,"oc100",5,800.00,3000.00,40,41,2
21254,"CF0317-06","N","2013-03-18",128.52,"oc100",5,1300.00,1600.00,40,41,2
21255,"CF0317-07","N","2013-03-18",128.51,"oc100",5,920.00,2600.00,40,41,2
21256,"CF0318-01","N","2013-03-19",128.49,"OC100",5,850.00,2800.00,38,41,2
21257,"CF0318-02","N","2013-03-19",128.50,"OC100",5,1300.00,2800.00,38,41,2
21258,"CF0318-03","N","2013-03-19",128.46,"OC100",5,1000.00,2600.00,38,41,2
21259,"CF0318-04","N","2013-03-19",128.53,"OC100",5,1000.00,2600.00,38,41,2
21260,"CF0318-05","N","2013-03-19",128.49,"OC100",5,1400.00,2150.00,38,41,2
21261,"CF0318-06","N","2013-03-19",135.89,"OC100",5,1400.00,2300.00,38,41,2
21262,"CF0318-07","N","2013-03-19",135.89,"OC100",5,1370.00,3400.00,38,41,2
21263,"CF0318-08","N","2013-03-19",135.89,"OC100",5,1400.00,3200.00,38,41,2
21264,"CF0318-09","N","2013-03-19",135.94,"OC100",5,1400.00,3200.00,38,41,2
21265,"CF0319-01","N","2013-03-21",140.28,"oc100",5,1200.00,3100.00,38,41,2
21266,"CF0319-02","N","2013-03-21",140.34,"oc100",5,1280.00,3400.00,38,41,2
21267,"CF0319-03","N","2013-03-21",140.36,"oc100",5,1000.00,3400.00,38,41,2
21268,"CF0319-04","N","2013-03-21",140.36,"oc100",5,1250.00,3200.00,38,41,2
21269,"CF0319-05","N","2013-03-21",128.45,"oc100",5,0.01,0.01,38,41,2
21270,"CF0319-06","N","2013-03-21",119.95,"oc100",5,0.01,0.01,38,41,2
21271,"CF0319-07","N","2013-03-21",119.90,"oc100",5,0.01,0.01,38,41,2
21272,"CF0319-08","N","2013-03-21",119.92,"oc100",5,0.01,0.01,38,41,2
21273,"CF0319-09","N","2013-03-21",119.97,"oc100",5,0.01,0.01,38,41,2
21274,"CF0319-10","N","2013-03-21",119.96,"oc100",5,0.01,0.01,38,41,2
21275,"CF0319-11","N","2013-03-21",119.98,"oc100",5,0.01,0.01,38,41,2
21276,"CF0319-12","N","2013-03-21",119.98,"oc100",5,0.01,0.01,38,41,2
21277,"CF0319-13","N","2013-03-21",120.04,"oc100",5,0.01,0.01,38,41,2
21278,"CF0320-01","N","2013-03-21",119.94,"oc100",5,0.01,0.01,38,41,2
21279,"CF0320-02","N","2013-03-21",129.04,"oc100",5,0.01,0.01,38,41,2
21280,"CF0320-03","N","2013-03-21",120.00,"oc100",5,0.01,0.01,38,41,2
21281,"CF0320-04","N","2013-03-21",119.93,"oc100",5,0.01,0.01,38,41,2
21282,"CF0320-05","N","2013-03-21",119.96,"oc100",5,0.01,0.01,38,41,2
21283,"CF0320-06","N","2013-03-21",119.99,"oc100",5,0.01,0.01,38,41,2
21284,"CF0320-07","N","2013-03-21",119.92,"oc100",5,0.01,0.01,38,41,2
21285,"CF0320-08","N","2013-03-21",119.97,"oc100",5,0.01,0.01,38,41,2
21286,"CF0320-09","N","2013-03-21",120.06,"oc100",5,0.01,0.01,38,41,2
21287,"CF0320-10","N","2013-03-21",128.53,"oc100",5,0.01,0.01,38,41,2
21288,"CF0320-11","N","2013-03-21",119.98,"oc100",5,0.01,0.01,38,41,2
21289,"CF0320-12","N","2013-03-21",119.98,"oc100",5,0.01,0.01,38,41,2
21290,"CF0320-13","N","2013-03-21",119.99,"oc100",5,0.01,0.01,38,41,2
21291,"CF0320-14","N","2013-03-21",128.52,"oc100",5,1200.00,2400.00,38,41,2
21292,"CF0321-01","N","2013-03-21",128.54,"oc100",5,1200.00,2560.00,38,41,2
21293,"CF0321-02","N","2013-03-25",128.53,"oc100",5,1250.00,2200.00,38,41,2
21294,"CF0321-03","N","2013-03-25",128.57,"oc100",5,1500.00,2200.00,38,41,2
21295,"CF0321-04","N","2013-03-25",128.54,"oc100",5,1200.00,2600.00,38,41,2
21296,"CF0321-05","N","2013-03-25",128.60,"oc100",5,1300.00,3100.00,38,41,2
21297,"CF0321-06","N","2013-03-25",128.52,"oc100",5,1400.00,3100.00,38,41,2
21298,"CF0321-07","N","2013-03-25",129.32,"oc100",5,1450.00,3050.00,38,41,2
21299,"CF0321-08","N","2013-03-25",128.51,"oc100",5,1200.00,3260.00,38,41,2
21300,"CF0321-09","N","2013-03-25",128.58,"oc100",5,1500.00,2800.00,38,41,2
21301,"CF0321-10","N","2013-03-25",128.49,"oc100",5,1400.00,2100.00,38,41,2
21302,"CF0321-11","N","2013-03-25",129.71,"oc100",5,1500.00,2300.00,38,41,2
21303,"CF0321-12","N","2013-03-25",128.57,"oc100",5,1500.00,2600.00,38,41,2
21304,"CF0321-13","N","2013-03-25",130.19,"oc100",5,1500.00,2300.00,38,41,2
21305,"CF0321-14","N","2013-03-25",128.69,"oc100",5,1500.00,2360.00,38,41,2
21306,"CF0322-01","N","2013-03-25",128.56,"oc100",5,1200.00,2750.00,40,41,2
21307,"CF0322-02","N","2013-03-25",128.57,"oc100",5,1400.00,3100.00,40,41,2
21308,"CF0322-03","N","2013-03-25",128.56,"oc100",5,1400.00,2975.00,40,41,2
21309,"CF0322-04","N","2013-03-25",128.51,"oc100",5,1350.00,2200.00,40,41,2
21310,"CF0322-05","N","2013-03-25",128.52,"oc100",5,1430.00,2900.00,40,41,2
21311,"CF0322-06","N","2013-03-25",128.49,"oc100",5,1100.00,2700.00,40,41,2
21312,"CF0322-07","N","2013-03-25",128.54,"oc100",5,1440.00,2370.00,40,41,2
21313,"CF0322-08","N","2013-03-25",128.50,"oc100",5,1400.00,2500.00,40,41,2
21314,"CF0322-09","N","2013-03-25",128.78,"oc100",5,1450.00,1700.00,40,41,2
21315,"CF0322-10","N","2013-03-25",128.44,"oc100",5,900.00,3040.00,40,41,2
21316,"CF0322-11","N","2013-03-25",128.53,"oc100",5,1350.00,2600.00,40,41,2
21317,"CF0325-01","N","2013-03-26",128.53,"oc100",5,1300.00,2200.00,38,41,2
21318,"CF0325-02","N","2013-03-26",128.53,"oc100",5,1450.00,2650.00,38,41,2
21319,"CF0325-03","N","2013-03-26",128.49,"oc100",5,1450.00,2600.00,38,41,2
21320,"CF0325-04","N","2013-03-26",128.51,"oc100",5,1300.00,2700.00,38,41,2
21321,"CF0325-05","N","2013-03-26",128.55,"oc100",5,1460.00,2400.00,38,41,2
21322,"CF0325-06","N","2013-03-26",128.51,"oc100",5,1500.00,2300.00,38,41,2
21323,"CF0325-07","N","2013-03-26",128.50,"oc100",5,1450.00,2750.00,38,41,2
21324,"CF0325-08","N","2013-03-26",128.55,"oc100",5,1500.00,2600.00,38,41,2
21325,"CF0325-09","N","2013-03-26",128.52,"oc100",5,1450.00,2760.00,38,41,2
21326,"CF0325-10","N","2013-03-26",135.92,"oc100",5,1450.00,2500.00,38,41,2
21327,"CF0325-11","N","2013-03-26",128.52,"oc100",5,1480.00,3200.00,38,41,2
21328,"CF0325-12","N","2013-03-26",135.79,"oc100",5,1330.00,2970.00,38,41,2
21329,"CF0325-13","N","2013-03-26",135.89,"oc100",5,1300.00,3000.00,38,41,2
21330,"CF0325-14","N","2013-03-26",135.94,"oc100",5,1300.00,3000.00,38,41,2
21331,"CF0326-01","N","2013-03-27",135.91,"oc100",5,1500.00,2300.00,40,41,2
21332,"CF0326-02","NCF","2013-03-27",135.86,"oc100",5,1300.00,3100.00,40,41,2
21333,"CF0326-03","N","2013-03-27",135.88,"oc100",5,1450.00,2500.00,40,41,2
21334,"CF0326-04","N","2013-03-27",135.91,"oc100",5,870.00,2950.00,40,41,2
21335,"CF0326-05","N","2013-03-27",135.98,"oc100",5,0.01,0.01,40,41,2
21336,"CF0326-06","N","2013-03-27",135.87,"oc100",5,1290.00,3300.00,40,41,2
21337,"CF0326-07","N","2013-03-27",136.46,"oc100",5,1500.00,1770.00,40,41,2
21338,"CF0326-08","N","2013-03-27",135.91,"oc100",5,1300.00,3350.00,40,41,2
21339,"CF0326-09","N","2013-03-27",135.91,"oc100",5,1220.00,1850.00,40,41,2
21340,"CF0326-10","N","2013-03-27",135.89,"oc100",5,1200.00,3370.00,40,41,2
21341,"CF0326-11","N","2013-03-27",135.89,"oc100",5,1450.00,2600.00,40,41,2
21342,"CF0326-12","N","2013-03-27",135.99,"oc100",5,1000.00,1600.00,40,41,2
21343,"CF0326-13","N","2013-03-27",135.86,"oc100",5,1400.00,2900.00,40,41,2
21344,"CF0326-14","N","2013-03-27",135.88,"oc100",5,1350.00,3100.00,40,41,2
21345,"CF0326-15","N","2013-03-27",135.88,"oc100",5,1200.00,3250.00,40,41,2
21346,"CF0326-16","N","2013-03-27",135.90,"oc100",5,1300.00,3300.00,40,41,2
21347,"CF0327-01","N","2013-03-28",135.95,"oc100",5,1500.00,3300.00,38,41,2
21348,"CF0327-02","N","2013-03-28",135.87,"oc100",5,1270.00,3100.00,38,41,2
21349,"CF0327-03","N","2013-03-28",135.94,"oc100",5,1300.00,3300.00,38,41,2
21350,"CF0327-04","N","2013-03-28",135.89,"oc100",5,1450.00,3300.00,38,41,2
21351,"CF0327-05","N","2013-03-28",135.86,"oc100",5,1400.00,2800.00,38,41,2
21352,"CF0327-06","N","2013-03-28",135.92,"oc100",5,1350.00,2700.00,38,41,2
21353,"CF0327-07","N","2013-03-28",136.03,"oc100",5,1050.00,3200.00,38,41,2
21354,"CF0327-08","N","2013-03-28",135.90,"oc100",5,1500.00,2970.00,38,41,2
21355,"CF0327-09","N","2013-03-28",135.95,"oc100",5,1400.00,3000.00,38,41,2
21356,"CF0327-10","N","2013-03-28",135.92,"oc100",5,1200.00,3150.00,38,41,2
21357,"CF0327-11","N","2013-03-28",135.88,"oc100",5,1450.00,2720.00,38,41,2
21358,"CF0327-12","N","2013-03-28",135.93,"oc100",5,1200.00,2950.00,38,41,2
21359,"CF0327-13","N","2013-03-28",135.96,"oc100",5,1500.00,2500.00,38,41,2
21360,"CF0327-14","N","2013-03-28",135.95,"oc100",5,1200.00,3100.00,38,41,2
21361,"CF0327-15","N","2013-03-28",135.89,"oc100",5,1030.00,3400.00,38,41,2
21362,"CF0327-16","N","2013-03-28",135.94,"oc100",5,1200.00,2800.00,38,41,2
21363,"CF0327-17","N","2013-03-28",149.99,"oc100",5,1400.00,2900.00,38,41,2
21364,"CF0327-18","N","2013-03-28",136.24,"oc100",5,1300.00,3200.00,38,41,2
21365,"CF0328-01","N","2013-03-29",135.92,"oc100",5,1500.00,3000.00,40,41,2
21366,"CF0328-02","N","2013-03-29",135.94,"oc100",5,1300.00,3000.00,40,41,2
21367,"CF0328-03","N","2013-03-29",128.48,"oc100",5,1400.00,2600.00,40,41,2
21368,"CF0328-04","N","2013-03-29",128.48,"oc100",5,1200.00,2200.00,40,41,2
21369,"CF0328-05","N","2013-03-29",128.48,"oc100",5,1500.00,2700.00,40,41,2
21370,"CF0328-06","N","2013-03-29",128.51,"oc100",5,1200.00,3000.00,40,41,2
21371,"CF0328-07","N","2013-03-29",128.52,"oc100",5,1250.00,2970.00,40,41,2
21372,"CF0328-08","N","2013-03-29",128.52,"oc100",5,1450.00,2800.00,40,41,2
21373,"CF0328-09","N","2013-03-29",128.65,"oc100",5,1050.00,2440.00,40,41,2
21374,"CF0328-10","N","2013-03-29",128.47,"oc100",5,1100.00,1400.00,40,41,2
21375,"CF0328-11","N","2013-03-29",129.00,"oc100",5,1400.00,2100.00,40,41,2
21376,"CF0328-12","N","2013-03-29",128.47,"oc100",5,1200.00,2850.00,40,41,2
21377,"CF0328-13","N","2013-03-29",128.49,"oc100",5,1450.00,3100.00,40,41,2
21378,"CF0328-14","N","2013-03-29",128.50,"oc100",5,1200.00,3200.00,40,41,2
21379,"CF0328-15","N","2013-03-29",128.53,"oc100",5,1500.00,2400.00,40,41,2
21380,"CF0328-16","N","2013-03-29",128.50,"oc100",5,1500.00,3030.00,40,41,2
21381,"CF0328-17","N","2013-03-29",128.51,"oc100",5,1500.00,2340.00,40,41,2
21382,"CF0328-18","N","2013-03-29",128.48,"oc100",5,700.00,3100.00,40,41,2
21383,"CF0328-19","N","2013-03-29",128.53,"oc100",5,1140.00,2100.00,40,41,2
21384,"CF0329-01","N","2013-03-30",128.62,"oc100",5,1250.00,3100.00,38,41,2
21385,"CF0329-02","N","2013-03-30",128.54,"oc100",5,1400.00,2200.00,38,41,2
21386,"CF0329-03","N","2013-03-30",128.54,"oc100",5,1450.00,2700.00,38,41,2
21387,"CF0329-04","N","2013-03-30",128.48,"oc100",5,1300.00,3100.00,38,41,2
21388,"CF0329-05","N","2013-03-30",128.54,"oc100",5,1360.00,3250.00,38,41,2
21389,"CF0329-06","N","2013-03-30",128.57,"oc100",5,1080.00,3000.00,38,41,2
21390,"CF0329-07","N","2013-03-30",128.52,"oc100",5,1400.00,2700.00,38,41,2
21391,"CF0329-08","N","2013-03-30",128.49,"oc100",5,1300.00,2750.00,38,41,2
21392,"CF0329-09","N","2013-03-30",128.67,"oc100",5,0.01,0.01,38,41,2
21393,"CF0329-10","N","2013-03-30",128.52,"oc100",5,1000.00,1450.00,38,41,2
21394,"CF0329-11","N","2013-03-30",128.51,"oc100",5,1200.00,2050.00,38,41,2
21395,"CF0329-12","N","2013-03-30",128.56,"oc100",5,1400.00,3200.00,38,41,2
21396,"CF0329-13","N","2013-03-30",128.52,"oc100",5,1400.00,3100.00,38,41,2
21397,"CF0329-14","N","2013-03-30",128.51,"oc100",5,1370.00,3100.00,38,41,2
21398,"CF0329-15","N","2013-03-30",128.55,"oc100",5,1440.00,3050.00,38,41,2
21399,"CF0329-16","N","2013-03-30",107.19,"oc100",5,1200.00,2300.00,38,41,2
21400,"CF0329-17","N","2013-03-30",128.59,"oc100",5,1540.00,2900.00,38,41,2
21401,"CF0329-18","N","2013-03-30",128.52,"oc100",5,1470.00,2900.00,38,41,2
21402,"CF0330-01","N","2013-04-01",128.53,"oc100",5,1475.00,2600.00,40,41,2
21403,"CF0330-02","N","2013-04-01",128.94,"oc100",5,1480.00,1490.00,40,41,2
21404,"CF0330-03","N","2013-04-01",128.53,"oc100",5,950.00,2560.00,40,41,2
21405,"CF0330-04","N","2013-04-01",128.57,"oc100",5,1500.00,2900.00,40,41,2
21406,"CF0330-05","N","2013-04-01",128.59,"oc100",5,1400.00,2970.00,40,41,2
21407,"CF0330-06","N","2013-04-01",128.51,"oc100",5,1250.00,2300.00,40,41,2
21408,"CF0330-07","N","2013-04-01",128.50,"oc100",5,1400.00,3050.00,40,41,2
21409,"CF0330-08","N","2013-04-01",128.51,"oc100",5,1300.00,3000.00,40,41,2
21410,"CF0330-09","N","2013-04-01",128.60,"oc100",5,850.00,3000.00,40,41,2
21411,"CF0330-10","N","2013-04-01",128.53,"oc100",5,1300.00,2700.00,40,41,2
21412,"CF0330-11","N","2013-04-01",128.50,"oc100",5,,,40,41,2
21413,"CF0330-12","N","2013-04-01",128.54,"oc100",5,1400.00,3200.00,40,41,2
21414,"CF0330-13","N","2013-04-01",128.53,"oc100",5,1450.00,1700.00,40,41,2
21415,"CF0330-14","N","2013-04-01",128.59,"oc100",5,1300.00,1500.00,38,41,2
21416,"CF0330-15","N","2013-04-01",128.44,"oc100",5,1500.00,2300.00,38,41,2
21417,"CF0330-16","N","2013-04-01",128.48,"oc100",5,1350.00,3100.00,38,41,2
21418,"CF0330-17","N","2013-04-01",129.03,"oc100",5,1350.00,3120.00,38,41,2
21419,"CF0331-01","N","2013-04-01",128.55,"oc100",5,1350.00,3150.00,38,41,2
21420,"CF0331-02","N","2013-04-01",144.68,"oc100",5,1260.00,3240.00,38,41,2
21421,"CF0331-03","N","2013-04-01",144.58,"oc100",5,1380.00,3500.00,38,41,2
21422,"CF0331-04","N","2013-04-01",144.08,"oc100",5,1400.00,3300.00,38,41,2
21423,"CF0331-05","N","2013-04-01",144.62,"oc100",5,1200.00,3400.00,38,41,2
21424,"CF0331-06","N","2013-04-01",144.58,"oc100",5,1500.00,1800.00,38,41,2
21425,"CF0331-07","N","2013-04-01",144.59,"oc100",5,1200.00,1900.00,38,41,2
21426,"CF0331-08","N","2013-04-01",144.57,"oc100",5,1250.00,1300.00,38,41,2
21427,"CF0331-09","N","2013-04-01",144.52,"oc100",5,1300.00,3300.00,38,41,2
21428,"CF0331-10","N","2013-04-01",144.59,"oc100",5,1250.00,3600.00,38,41,2
21429,"CF0331-11","N","2013-04-01",144.60,"oc100",5,1440.00,3130.00,38,41,2
21430,"CF0331-12","N","2013-04-01",144.62,"oc100",5,1150.00,3550.00,38,41,2
21431,"CF0331-13","N","2013-04-01",144.56,"oc100",5,1430.00,3280.00,38,41,2
21432,"CF0401-01","N","2013-04-02",148.86,"oc100",5,1450.00,2750.00,40,41,2
21433,"CF0401-02","N","2013-04-02",144.57,"oc100",5,1500.00,2750.00,40,41,2
21434,"CF0401-03","N","2013-04-02",144.60,"oc100",5,1400.00,3300.00,40,41,2
21435,"CF0401-04","N","2013-04-02",144.56,"oc100",5,750.00,3000.00,40,41,2
21436,"CF0401-05","N","2013-04-02",128.54,"oc100",5,1500.00,3200.00,40,41,2
21437,"CF0401-06","N","2013-04-02",144.65,"oc100",5,1330.00,3300.00,40,41,2
21438,"CF0401-07","N","2013-04-02",144.72,"oc100",5,1450.00,3120.00,40,41,2
21439,"CF0401-08","N","2013-04-02",144.56,"oc100",5,1340.00,3500.00,40,41,2
21440,"CF0401-09","N","2013-04-02",144.52,"oc100",5,1400.00,3300.00,40,41,2
21441,"CF0401-10","N","2013-04-02",144.56,"oc100",5,735.00,3060.00,40,41,2
21442,"CF0401-11","N","2013-04-02",144.62,"oc100",5,1300.00,3370.00,40,41,2
21443,"CF0401-12","N","2013-04-02",144.64,"oc100",5,1550.00,3300.00,40,41,2
21444,"CF0401-13","N","2013-04-02",144.64,"oc100",5,1400.00,3500.00,40,41,2
21445,"CF0401-14","N","2013-04-02",144.63,"oc100",5,1350.00,3500.00,40,41,2
21446,"CF0401-15","N","2013-04-02",144.59,"oc100",5,900.00,3400.00,40,41,2
21447,"CF0402-01","N","2013-04-05",144.57,"OC100",5,1100.00,3500.00,38,41,2
21448,"CF0402-02","N","2013-04-05",148.85,"OC100",5,1520.00,3600.00,38,41,2
21449,"CF0402-03","N","2013-04-05",144.61,"OC100",5,1500.00,3200.00,38,41,2
21450,"CF0402-04","N","2013-04-05",144.59,"OC100",5,1300.00,3030.00,38,41,2
21451,"CF0402-05","N","2013-04-05",144.62,"OC100",5,1400.00,3300.00,38,41,2
21452,"CF0402-06","N","2013-04-05",144.60,"OC100",5,1300.00,3200.00,38,41,2
21453,"CF0402-07","N","2013-04-05",144.60,"OC100",5,1370.00,2950.00,38,41,2
21454,"CF0402-08","N","2013-04-05",144.62,"OC100",5,1150.00,3300.00,38,41,2
21455,"CF0402-09","N","2013-04-05",144.61,"OC100",5,1400.00,3400.00,38,41,2
21456,"CF0402-10","N","2013-04-05",148.89,"OC100",5,1100.00,3300.00,38,41,2
21457,"CF0402-11","N","2013-04-05",144.66,"OC100",5,1360.00,3400.00,38,41,2
21458,"CF0402-12","N","2013-04-05",144.82,"OC100",5,1130.00,3500.00,38,41,2
21459,"CF0402-13","N","2013-04-05",144.82,"OC100",5,1250.00,3300.00,38,41,2
21460,"CF0402-14","N","2013-04-05",144.56,"OC100",5,1460.00,3000.00,38,34,2
21461,"CF0402-15","N","2013-04-05",144.64,"OC100",5,1350.00,2900.00,38,34,2
21462,"CF0402-16","N","2013-04-05",146.37,"OC100",5,1420.00,3500.00,38,34,2
21463,"CF0402-17","N","2013-04-05",107.15,"OC100",5,1400.00,2400.00,38,34,2
21464,"CF0402-18","N","2013-04-05",153.56,"OC100",5,1150.00,2800.00,38,34,2
21465,"CF0402-19","N","2013-04-05",145.42,"OC100",5,1180.00,3450.00,38,34,2
21466,"CF0403-01","N","2013-04-05",115.55,"OC100",5,1450.00,2600.00,38,34,2
21467,"CF0403-02","N","2013-04-05",115.77,"OC100",5,1500.00,2100.00,38,34,2
21468,"CF0403-03","N","2013-04-05",115.67,"OC100",5,1430.00,2500.00,38,34,2
21469,"CF0403-04","N","2013-04-05",131.66,"OC100",5,1400.00,3150.00,38,34,2
21470,"CF0403-05","N","2013-04-05",115.58,"OC100",5,1000.00,2750.00,38,34,2
21471,"CF0403-06","N","2013-04-05",116.41,"OC100",5,1000.00,2800.00,38,34,2
21472,"CF0403-07","N","2013-04-05",116.28,"OC100",5,930.00,2100.00,38,34,2
21473,"CF0403-08","N","2013-04-05",115.71,"OC100",5,900.00,2150.00,38,34,2
21474,"CF0403-09","N","2013-04-05",115.65,"OC100",5,1470.00,2700.00,38,34,2
21475,"CF0403-10","N","2013-04-05",118.26,"OC100",5,1200.00,2300.00,38,34,2
21476,"CF0403-11","N","2013-04-05",115.64,"OC100",5,1450.00,2450.00,38,34,2
21477,"CF0403-12","J","2013-04-05",114.68,"OC100",5,1100.00,2300.00,38,34,2
21478,"CF0403-13","J","2013-04-05",114.67,"OC100",5,1350.00,2700.00,38,34,2
21479,"CF0403-14","J","2013-04-05",114.72,"OC100",5,1100.00,2600.00,38,34,2
21480,"CF0403-15","J","2013-04-05",122.56,"OC100",5,750.00,2850.00,38,34,2
21481,"CF0403-16","J","2013-04-05",114.63,"OC100",5,1300.00,2600.00,38,34,2
21482,"CF0403-17","N","2013-04-05",114.70,"OC100",5,1150.00,2600.00,38,34,2
21483,"CF0403-18","J","2013-04-05",114.87,"OC100",5,1100.00,2600.00,38,34,2
21484,"CF0403-19","J","2013-04-05",114.80,"OC100",5,1500.00,2600.00,38,34,2
21485,"CF0403-20","J","2013-04-05",115.64,"OC100",5,1500.00,2750.00,38,34,2
21486,"CF0403-21","J","2013-04-05",115.64,"OC100",5,1200.00,2900.00,38,34,2
21487,"CF0403-22","J","2013-04-05",124.19,"OC100",5,1500.00,3000.00,38,34,2
21488,"CF0403-23","J","2013-04-05",115.69,"OC100",5,1000.00,2700.00,38,34,2
21489,"CF0404-01","J","2013-04-06",127.59,"oc100",5,1500.00,2000.00,38,34,2
21490,"CF0404-02","J","2013-04-06",127.52,"oc100",5,1450.00,2900.00,38,34,2
21491,"CF0404-03","J","2013-04-06",127.51,"oc100",5,1350.00,2900.00,38,34,2
21492,"CF0404-04","J","2013-04-06",128.05,"oc100",5,1350.00,3000.00,38,34,2
21493,"CF0404-05","J","2013-04-06",127.58,"oc100",5,1300.00,3100.00,38,34,2
21494,"CF0404-06","J","2013-04-06",127.90,"oc100",5,1300.00,2850.00,38,34,2
21495,"CF0404-07","J","2013-04-06",127.48,"oc100",5,700.00,1900.00,38,34,2
21496,"CF0404-08","J","2013-04-06",114.73,"oc100",5,1400.00,2560.00,38,34,2
21497,"CF0404-09","J","2013-04-06",128.47,"oc100",5,1270.00,3100.00,38,34,2
21498,"CF0404-10","J","2013-04-06",127.55,"oc100",5,1320.00,3100.00,38,34,2
21499,"CF0404-11","J","2013-04-06",127.55,"oc100",5,1500.00,3100.00,38,34,2
21500,"CF0404-12","J","2013-04-06",127.72,"oc100",5,1250.00,1250.00,38,34,2
21501,"CF0404-13","J","2013-04-06",127.67,"oc100",5,1050.00,3060.00,38,34,2
21502,"CF0404-14","J","2013-04-06",127.69,"oc100",5,1450.00,2550.00,38,34,2
21503,"CF0404-15","J","2013-04-06",127.49,"oc100",5,1200.00,2850.00,38,34,2
21504,"CF0404-16","J","2013-04-06",127.65,"oc100",5,1530.00,3200.00,38,34,2
21505,"CF0405-01","J","2013-04-06",127.47,"oc100",5,1500.00,2900.00,40,41,2
21506,"CF0405-02","J","2013-04-06",127.55,"oc100",5,1540.00,3180.00,40,41,2
21507,"CF0405-03","J","2013-04-06",127.52,"oc100",5,1530.00,3090.00,40,41,2
21508,"CF0405-04","J","2013-04-06",127.48,"oc100",5,1350.00,3150.00,40,41,2
21509,"CF0405-05","J","2013-04-06",127.49,"oc100",5,1480.00,2900.00,40,41,2
21510,"CF0405-06","J","2013-04-06",127.46,"oc100",5,1500.00,2850.00,40,41,2
21511,"CF0405-07","J","2013-04-06",127.46,"oc100",5,1380.00,2870.00,40,41,2
21512,"CF0405-08","J","2013-04-06",127.56,"oc100",5,1350.00,2500.00,40,41,2
21513,"CF0405-09","J","2013-04-06",127.52,"oc100",5,1480.00,3050.00,40,41,2
21514,"CF0405-10","J","2013-04-06",127.76,"oc100",5,,,40,41,2
21515,"CF0405-11","J","2013-04-06",127.58,"oc100",5,1500.00,2800.00,40,41,2
21516,"CF0405-12","J","2013-04-06",127.47,"oc100",5,1450.00,3000.00,40,41,2
21517,"CF0405-13","J","2013-04-06",127.50,"oc100",5,1250.00,2500.00,40,41,2
21518,"CF0405-14","J","2013-04-06",127.73,"oc100",5,1480.00,3050.00,38,34,2
21519,"CF0405-15","J","2013-04-06",127.49,"oc100",5,1500.00,3100.00,38,34,2
21520,"CF0405-16","J","2013-04-06",127.54,"oc100",5,1500.00,3000.00,38,34,2
21521,"CF0406-01","J","2013-04-06",127.49,"oc100",5,1480.00,2550.00,38,41,2
21522,"CF0406-02","J","2013-04-08",127.52,"oc100",5,1100.00,2900.00,38,41,2
21523,"CF0406-03","J","2013-04-08",127.50,"oc100",5,1300.00,3140.00,38,41,2
21524,"CF0406-04","J","2013-04-08",127.51,"oc100",5,1450.00,3200.00,38,41,2
21525,"CF0406-05","J","2013-04-08",127.48,"oc100",5,1500.00,2800.00,38,41,2
21526,"CF0406-06","J","2013-04-08",127.56,"oc100",5,965.00,3080.00,38,41,2
21527,"CF0406-07","J","2013-04-08",127.49,"oc100",5,1000.00,3100.00,38,41,2
21528,"CF0406-08","J","2013-04-08",127.61,"oc100",5,1500.00,3050.00,38,41,2
21529,"CF0406-09","J","2013-04-08",127.64,"oc100",5,1500.00,3150.00,38,41,2
21530,"CF0406-10","J","2013-04-08",134.78,"oc100",5,1480.00,3350.00,38,41,2
21531,"CF0406-11","J","2013-04-08",127.51,"oc100",5,1120.00,3200.00,38,41,2
21532,"CF0406-12","J","2013-04-08",127.45,"oc100",5,950.00,2400.00,38,41,2
21533,"CF0406-13","J","2013-04-08",127.51,"oc100",5,1200.00,2950.00,38,41,2
21534,"CF0406-14","J","2013-04-08",127.54,"oc100",5,1220.00,2650.00,38,41,2
21535,"CF0406-15","J","2013-04-08",143.41,"oc100",5,1530.00,3480.00,38,41,2
21536,"CF0406-16","J","2013-04-08",143.45,"oc100",5,1300.00,3270.00,38,41,2
